,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country,weighted_vote
14099,[POD] 염탐 고양이,116647601,한지은,부크크(bookk),"12,000",0.0,0.0, 2017년 8월,한국,2.2199
14100,초대받은 점령군,113296851,송재용,생각나눔(기획실크),"11,700",0.0,0.0, 2017년 7월,한국,2.2199
14101,능곡동 아이들,113309228,정회숙,렛츠북,"10,800",2.0,3.5, 2017년 7월,한국,3.0732999999999997
14102,다물의 노래 5,113524043,범피리,좋은땅,"11,700",0.0,0.0, 2017년 7월,한국,2.2199
14103,사우다드,111024955,강준,문학나무,"13,500",0.0,0.0, 2017년 6월,한국,2.2199
14104,[큰글씨책] 사할린 1,109337815,이규정,산지니,"22,500",0.0,0.0, 2017년 5월,한국,2.2199
14105,사막에 피는 꽃,109066515,여지훈,지식공감,"13,500",0.0,0.0, 2017년 5월,한국,2.2199
14106,"옥실, 1592",106933175,이호천,선,"16,200",1.0,3.0, 2017년 4월,한국,2.60995
14107,"안녕, 한때는 내가 알았던 사람아",107625890,최내운,좋은땅,"12,600",0.0,0.0, 2017년 4월,한국,2.2199
14108,돌아서 가는 길,107405858,오소림,오늘의문학사,"15,000",0.0,0.0, 2017년 3월,한국,2.2199
14109,다시 그날,103977121,이호림,글도출판사,"11,700",0.0,0.0, 2017년 2월,한국,2.2199
14110,그녀는 악마다,105167908,양명호,징검다리,"11,520",0.0,0.0, 2017년 2월,한국,2.2199
14111,[POD] 하늘에서 내린 화가 천운화공 이중섭,111088377,이춘형,신창동이씨,"7,000",0.0,0.0, 2017년 2월,한국,2.2199
14112,"빛나는, 완전범죄",104755856,김민효,나무와숲,"11,700",1.0,2.0, 2017년 2월,한국,2.10995
14113,[POD] 시간화가,110208164,서희건,부크크(bookk),"19,000",0.0,0.0, 2017년 2월,한국,2.2199
14114,내 시간을 팝니다,101851100,손성희,좋은땅,"9,000",1.0,3.0, 2017년 1월,한국,2.60995
14115,겨울 혼,101378591,조길제,지식과감성#,"11,700",0.0,0.0, 2017년 1월,한국,2.2199
14116,파도가 할퀴고 간 상처를 안고,100600380,양실,북랩,"13,050",0.0,0.0, 2017년 1월,한국,2.2199
14117,차마고도로 떠나는 여인,100201956,김창환,책과나무,"13,500",0.0,0.0, 2017년 1월,한국,2.2199
14118,월봉기록,100406897,김광순,박이정,"11,400",0.0,0.0, 2016년 12월,한국,2.2199
14119,꿩의자치가.박부인전,100413025,권영호,박이정,"11,400",0.0,0.0, 2016년 12월,한국,2.2199
14120,정진사전.안락국전,100413189,강영숙,박이정,"11,400",0.0,0.0, 2016년 12월,한국,2.2199
14121,풍경의 건설자들 1,99381124,박동원,북랩,"12,600",0.0,0.0, 2016년 12월,한국,2.2199
14122,사이언스 월든,98529658,유려한,북랩,"11,700",0.0,0.0, 2016년 12월,한국,2.2199
14123,남도 1,97371103,정형남,애플북스,"12,150",0.0,0.0, 2016년 11월,한국,2.2199
14124,민황 : 화자의 바람,97605707,정원,책과나무,"14,400",0.0,0.0, 2016년 11월,한국,2.2199
14125,목성의 달,96418252,이순임,북인,"10,800",0.0,0.0, 2016년 11월,한국,2.2199
14126,[POD] 가끔은 아무렇지 않게,106093627,필미,부크크(bookk),"13,500",0.0,0.0, 2016년 11월,한국,2.2199
14127,우리는 많은 것을 땅에 묻는다,95609264,차선우,예옥,"11,700",0.0,0.0, 2016년 10월,한국,2.2199
14128,우리 시대의 미생 이야기,94715211,이광열,피엠씨하남,"11,700",0.0,0.0, 2016년 10월,한국,2.2199
14129,아담의 Y 염색체,92986668,김춘규,알에이치코리아(RHK),"12,420",0.0,0.0, 2016년 9월,한국,2.2199
14130,상사화,93138694,김교찬,미래북스,"13,500",0.0,0.0, 2016년 9월,한국,2.2199
14131,만월대에 지다 - 상,90825927,노승기,세창문화사,"11,700",0.0,0.0, 2016년 8월,한국,2.2199
14132,만월대에 지다 - 하,90826376,노승기,세창문화사,"11,700",0.0,0.0, 2016년 8월,한국,2.2199
14133,칸나아르구스,88926461,손영목,시선사,"13,500",0.0,0.0, 2016년 8월,한국,2.2199
14134,파리 가위손,88483586,김현미,밥북,"9,000",0.0,0.0, 2016년 8월,한국,2.2199
14135,쉘터,88765271,채지원,좋은땅,"9,000",0.0,0.0, 2016년 7월,한국,2.2199
14136,살육 1,91786384,김백,케이원미디어,"11,250",0.0,0.0, 2016년 7월,한국,2.2199
14137,오루미예,87151725,김두,북랩,"10,620",0.0,0.0, 2016년 7월,한국,2.2199
14138,군주론 4,88232519,이원호,스토리뱅크,"13,500",0.0,0.0, 2016년 7월,한국,2.2199
14139,기억에 가시꽃이 핀다,86899209,김민직,책나무,"9,000",1.0,5.0, 2016년 7월,한국,3.60995
14140,재이,86613743,김미수,등대지기,"12,350",0.0,0.0, 2016년 6월,한국,2.2199
14141,부표의 전설,86245368,박이수,문학들,"12,000",1.0,4.0, 2016년 6월,한국,3.10995
14142,여적,86091335,추명성,아우룸,"13,500",0.0,0.0, 2016년 6월,한국,2.2199
14143,삼포시대 1,88917500,문성근,효민디앤피,"11,000",5.0,5.0, 2016년 6월,한국,4.53665
14144,배신자,91794673,박순옥,한국신춘문예협회,"13,500",1.0,1.0, 2016년 6월,한국,1.60995
14145,신이 된 고양이 안나,83964305,송상훈,문미디어,"12,420",0.0,0.0, 2016년 5월,한국,2.2199
14146,밤의 대통령 4부 1,82804119,이원호,청어람,"11,700",0.0,0.0, 2016년 5월,한국,2.2199
14147,봉순이의 전원일기,82588779,이정선,렛츠북,"10,800",0.0,0.0, 2016년 5월,한국,2.2199
14148,기울어진 시간,81559452,김덕배,도화,"10,800",0.0,0.0, 2016년 4월,한국,2.2199
14149,731,80888377,박성호,프로젝트A,"11,700",3.0,4.5, 2016년 3월,한국,3.9299749999999998
14150,마리,77651437,김옥림,서래Books,"10,620",1.0,5.0, 2016년 2월,한국,3.60995
14151,"남해, 바다가 준 선물",74991170,임종욱,문,"13,500",0.0,0.0, 2015년 12월,한국,2.2199
14152,[세트] 김광순 소장 필사본 고소설 100선 세트 2 - 전8권,73415878,김광순,박이정,"91,200",0.0,0.0, 2015년 12월,한국,2.2199
14153,하늘을 나는 비행기,75861780,이재이,문학과소녀,"12,600",0.0,0.0, 2015년 12월,한국,2.2199
14154,편지 개통 재개,72350383,충북소설,생각나눔(기획실크),"10,800",0.0,0.0, 2015년 12월,한국,2.2199
14155,"지난 세기, 엄마가 가르쳐 준 노래",70748823,김해권,광진문화사,"16,200",0.0,0.0, 2015년 11월,한국,2.2199
14156,붕붕할아버지,235691869,심규덕,창조와지식(북모아),"11,700",0.0,0.0, 2015년 11월,한국,2.2199
14157,방촌 문학 제1집,70701165,문학과현실작가회,방촌문학사,"11,700",0.0,0.0, 2015년 11월,한국,2.2199
14158,궁상,69077128,이재호,CPN(씨피엔),"11,250",0.0,0.0, 2015년 10월,한국,2.2199
14159,매화나무와의 만남,69359200,권동웅,천우,"13,500",0.0,0.0, 2015년 10월,한국,2.2199
14160,여비서의 비밀,68092849,이성,지성문화사,"10,800",0.0,0.0, 2015년 10월,한국,2.2199
14161,감정과 관계의 뜨개 첫 번째 이야기 : 연인,68453075,김지연,피앤피북,"13,500",0.0,0.0, 2015년 10월,한국,2.2199
14162,안나 이야기,67314545,이재민,북랩,"10,800",0.0,0.0, 2015년 10월,한국,2.2199
14163,핑크 블루,67234931,채성,북랩,"10,800",0.0,0.0, 2015년 10월,한국,2.2199
14164,러브 & 블로그 시티,65250699,유충열,연지출판사,"12,150",6.0,4.5, 2015년 9월,한국,4.174271428571428
14165,세월 속에 묻어 버린 그림자,65121879,신동소,생각과사람들,"12,150",0.0,0.0, 2015년 8월,한국,2.2199
14166,한국문학을 권하다 1~30권 세트 - 전30권,63234773,김동인,애플북스,"360,000",2.0,5.0, 2015년 7월,한국,4.0733
14167,여자체험,63130822,김광호,아담출판사,"12,150",4.0,3.5, 2015년 7월,한국,3.2439800000000005
14168,Good night 잘 자요,63830604,정효진,예방주사,"8,100",0.0,0.0, 2015년 6월,한국,2.2199
14169,나는 공무원의 노예였다,60726069,김범영,북랩,"10,800",0.0,0.0, 2015년 6월,한국,2.2199
14170,빅 파더 1,60515134,원영,북랩,"12,420",0.0,0.0, 2015년 6월,한국,2.2199
14171,미정,59346414,권욱현,밥북,"9,000",0.0,0.0, 2015년 5월,한국,2.2199
14172,[오디오북] 박희순이 읽는 지하련의 도정 - 오디오 CD 1장,56864420,지하련,커뮤니케이션북스,"19,800",0.0,0.0, 2015년 5월,한국,2.2199
14173,바이링궐 에디션 한국 대표 소설 세트 110-19 : 백치가 된 식민지 지식인 - 전5권,56184268,이상,도서출판 아시아,"33,750",0.0,0.0, 2015년 4월,한국,2.2199
14174,나의 교육개혁안 - 상,55899097,윤석,청우림,"11,400",0.0,0.0, 2015년 4월,한국,2.2199
14175,가인마을의 비화,54631589,홍순호,한국문학예술,"10,800",0.0,0.0, 2015년 3월,한국,2.2199
14176,이효석 : 풀잎 Leaves of Grass,53736541,이효석,도서출판 아시아,"7,650",0.0,0.0, 2015년 1월,한국,2.2199
14177,인연의 강,50326524,박순옥,라온북,"10,800",0.0,0.0, 2014년 12월,한국,2.2199
14178,미소 그리고 사랑 세트 - 전5권,51780642,최진호,탑코리아문화복지재단,"54,000",0.0,0.0, 2014년 12월,한국,2.2199
14179,아름다운 사람,49737081,이인규,해성,"11,700",0.0,0.0, 2014년 12월,한국,2.2199
14180,마지막 기억,49591233,윤정옥,북치는마을,"14,250",3.0,5.0, 2014년 11월,한국,4.304975
14181,김별아 : 삭매와 자미 Sakmae and Jami,49098668,김별아,도서출판 아시아,"7,650",0.0,0.0, 2014년 11월,한국,2.2199
14182,죽음의 천사 1,48479905,조영민,청어,"11,700",0.0,0.0, 2014년 10월,한국,2.2199
14183,칸타빌레,47623497,조상도,두엄,"10,800",0.0,0.0, 2014년 10월,한국,2.2199
14184,세상 밖에서 사랑을 그리다,45705646,송양의,월파출판,"9,000",0.0,0.0, 2014년 9월,한국,2.2199
14185,태극기가 바람에 펄럭입니다 1,43807789,송용만,북랩,"14,400",0.0,0.0, 2014년 7월,한국,2.2199
14186,당태종 이세민 이십사장수 6,42536639,김진섭,하문사,"9,000",0.0,0.0, 2014년 6월,한국,2.2199
14187,대망새,42500304,최종암,아카데미21,"10,800",0.0,0.0, 2014년 6월,한국,2.2199
14188,푸른 돌의 말,41646326,황충상,문학나무,"7,920",0.0,0.0, 2014년 6월,한국,2.2199
14189,미쟁이들 1,42410443,김용우,좋은땅,"13,500",0.0,0.0, 2014년 6월,한국,2.2199
14190,샤론의 장미 1,41125703,김도연,책과나무,"10,800",0.0,0.0, 2014년 5월,한국,2.2199
14191,딸 없는 사위,40452527,박화산,책과나무,"11,700",0.0,0.0, 2014년 4월,한국,2.2199
14192,당태종 이세민 이십사장수 5,40723297,김진섭,하문사,"9,000",0.0,0.0, 2014년 4월,한국,2.2199
14193,사랑의 꿈,39814699,박하식,문예바다,"13,500",0.0,0.0, 2014년 4월,한국,2.2199
14194,색채처방소 2,38994222,오일구,코치커뮤니케이션,"13,500",2.0,3.0, 2014년 3월,한국,2.7399666666666667
14195,바리공주의 모험,37861335,모공회,아노돈미디어,"9,000",0.0,0.0, 2014년 3월,한국,2.2199
14196,라일락꽃 그늘 아래,37606657,김형태,북인,"11,700",0.0,0.0, 2014년 3월,한국,2.2199
14197,세컨드 레이디,36507756,장순영,굿애플북스,"13,500",0.0,0.0, 2014년 2월,한국,2.2199
14198,인생을 두 번 산 사람의 이야기,37321460,백호진,지식과감성#,"9,000",0.0,0.0, 2014년 2월,한국,2.2199
14199,바닷가의 피크닉 외,35687770,김지원,작가정신,"4,500",0.0,0.0, 2014년 1월,한국,2.2199
14200,북경 아리랑 - 상,35014705,윤종식,하이비전,"11,700",0.0,0.0, 2014년 1월,한국,2.2199
14201,북경 아리랑 - 하,35014793,윤종식,하이비전,"11,700",0.0,0.0, 2014년 1월,한국,2.2199
14202,초록문 마녀 이야기,34773433,최보나,컬쳐코드(비쥬얼스토리공장출판부),"9,000",0.0,0.0, 2013년 12월,한국,2.2199
14203,안개의 계절,35331055,이광복,지성의샘,"9,000",0.0,0.0, 2013년 12월,한국,2.2199
14204,방터골 아라레이,34457864,심봉순,소소리,"10,800",0.0,0.0, 2013년 12월,한국,2.2199
14205,폭력의 기원,34777062,김서련,북인,"10,800",0.0,0.0, 2013년 12월,한국,2.2199
14206,The Pale Blue King 끝나지 않는 책,34360579,이서정,체인지컬러,"9,000",0.0,0.0, 2013년 12월,한국,2.2199
14207,2014 신예작가,34604701,한국소설가협회,한국소설가협회,"16,000",0.0,0.0, 2013년 12월,한국,2.2199
14208,20세기 중국조선족 문학사료전집 제11집 : 박영준 소설,36270446,연변대학교,박이정,"36,100",0.0,0.0, 2013년 11월,한국,2.2199
14209,침묵의 메아리,32529889,김영강,해드림출판사,"10,800",0.0,0.0, 2013년 10월,한국,2.2199
14210,3호차 33호석,32962354,김윤한,새김,"9,000",0.0,0.0, 2013년 10월,한국,2.2199
14211,낮은 창 풍경,32030446,안혜규,글봄,"12,600",0.0,0.0, 2013년 10월,한국,2.2199
14212,내 마음의 칸타타,31247110,박상현,북랩,"13,500",1.0,5.0, 2013년 9월,한국,3.60995
14213,큰놈이 나타났다,30985947,안영실,문학나무,"10,800",0.0,0.0, 2013년 9월,한국,2.2199
14214,The Wind and Landscape of Yenang,31572741,이병주,바이북스,"8,100",0.0,0.0, 2013년 9월,한국,2.2199
14215,사랑은 누구에게도 머물지 않는다,30661306,황인수,시한울,"9,000",0.0,0.0, 2013년 8월,한국,2.2199
14216,프리섹스,30601968,장순,레몬톡,"10,800",0.0,0.0, 2013년 8월,한국,2.2199
14217,복덕방 시인의 집,29658132,신보성,여행마인드(TBJ여행정론),"11,700",0.0,0.0, 2013년 7월,한국,2.2199
14218,그녀들만의 도미 요리,29085695,노수민,아라(도서출판),"10,800",0.0,0.0, 2013년 7월,한국,2.2199
14219,파도에 묻힌 비밀,28683605,연규호,순수문학,"13,000",0.0,0.0, 2013년 7월,한국,2.2199
14220,조용한 밤,27307809,조화진,문학나무,"10,800",0.0,0.0, 2013년 6월,한국,2.2199
14221,삼국비사 - 상,26437285,황천우,멍석,"10,800",0.0,0.0, 2013년 4월,한국,2.2199
14222,삼국비사 - 중,26437314,황천우,멍석,"10,800",0.0,0.0, 2013년 4월,한국,2.2199
14223,삼국비사 - 하,26437362,황천우,멍석,"10,800",0.0,0.0, 2013년 4월,한국,2.2199
14224,빵 굽는 여인,26273154,한애자,청어,"9,000",0.0,0.0, 2013년 4월,한국,2.2199
14225,숨겨진 탈출구,24424682,김성혜,신세림,"11,700",0.0,0.0, 2013년 2월,한국,2.2199
14226,회천기,24195351,윤백남,정산미디어(구 문화산업연구소),"9,900",0.0,0.0, 2013년 2월,한국,2.2199
14227,심야의 돌풍,23195565,유겸노,우정각,"10,800",3.0,3.5, 2013년 2월,한국,3.1799749999999998
14228,무궤도 제2장,23018413,이호철,북치는마을,"12,350",0.0,0.0, 2013년 1월,한국,2.2199
14229,신라의 상대등 소알천,22700688,소진섭,좋은땅,"10,800",0.0,0.0, 2012년 12월,한국,2.2199
14230,달이 뜨는 호반 1,21854191,유천리,북랩,"10,800",0.0,0.0, 2012년 12월,한국,2.2199
14231,달이 뜨는 호반 2,21854256,유천리,북랩,"10,800",0.0,0.0, 2012년 12월,한국,2.2199
14232,포이동 이야기,21064411,이태정,사회평론,"14,000",0.0,0.0, 2012년 11월,한국,2.2199
14233,그래도 강물은 흐른다 1,21248645,장충식,해냄,"13,320",0.0,0.0, 2012년 11월,한국,2.2199
14234,걸어서라도 가리라,21503718,유현종,JUNE(준),"13,000",0.0,0.0, 2012년 11월,한국,2.2199
14235,춤추는 별,20581144,김달국,행복에너지,"11,700",0.0,0.0, 2012년 11월,한국,2.2199
14236,월간 문학바탕 2012 신인문학상 수상작 작품집 : 오래된 수첩,20910362,이정연,문학바탕,"7,200",0.0,0.0, 2012년 11월,한국,2.2199
14237,순정동화,20902495,남희영,바움,"9,900",2.0,4.0, 2012년 10월,한국,3.406633333333333
14238,신이 없는 낙원,20137474,이창헌,대장간,"10,800",0.0,0.0, 2012년 10월,한국,2.2199
14239,갑비고차에서 꿈을 꾸다,20188995,전윤연,우인북스,"13,500",0.0,0.0, 2012년 9월,한국,2.2199
14240,독도 1,19277973,이상훈,도모북스,"10,800",0.0,0.0, 2012년 8월,한국,2.2199
14241,비포 더 던,18637525,한수오,로크미디어,"10,800",0.0,0.0, 2012년 7월,한국,2.2199
14242,마지막 풍수,18460128,이청,문화문고,"10,800",0.0,0.0, 2012년 7월,한국,2.2199
14243,바람의 끝자락을 보았는가,17998789,김인배,황금알,"13,000",0.0,0.0, 2012년 6월,한국,2.2199
14244,소녀시대,17742206,김용희,더스타일,"5,310",0.0,0.0, 2012년 6월,한국,2.2199
14245,천형불 天刑佛,17122254,김승섭,좋은땅,"9,000",1.0,5.0, 2012년 5월,한국,3.60995
14246,상상의 부자유,17261930,박해완,좋은땅,"9,000",0.0,0.0, 2012년 5월,한국,2.2199
14247,[세트] 비밀독서단 18회차 '엄마 하면 생각나는 책' - 전4권,75476284,권정생,문학동네,"48,300",0.0,0.0, 2012년 5월,한국,2.2199
14248,풍운 - 하,16561929,박홍준,좋은땅,"10,800",0.0,0.0, 2012년 4월,한국,2.2199
14249,냉동어,16219646,채만식,지만지(지식을만드는지식),"15,200",0.0,0.0, 2012년 4월,한국,2.2199
14250,야한 여자가 성공한다,16202742,이수광,미루북스,"10,800",0.0,0.0, 2012년 4월,한국,2.2199
14251,돌머 씨 이야기,15526078,돌머,한솜,"10,800",0.0,0.0, 2012년 3월,한국,2.2199
14252,수미산 옷을 벗다,15736197,윤정옥,새미,"11,400",1.0,5.0, 2012년 2월,한국,3.60995
14253,사랑노래 혹은 절망노트,13956365,박규현,북인,"10,800",0.0,0.0, 2011년 11월,한국,2.2199
14254,문명과의 대화,14054566,정한성,북랜드,"45,000",0.0,0.0, 2011년 11월,한국,2.2199
14255,중앙고속도로,13675042,이혜영,책나무,"7,650",8.0,4.0, 2011년 10월,한국,3.8022111111111108
14256,그녀의 꽃,13495857,김의규,우리글,"11,700",0.0,0.0, 2011년 10월,한국,2.2199
14257,태평양의 소용돌이,13395904,손정모,청어,"10,800",0.0,0.0, 2011년 10월,한국,2.2199
14258,몽전,13396097,최희묵,청어,"9,000",0.0,0.0, 2011년 10월,한국,2.2199
14259,산 너머 종소리,13309922,한기준,예루살렘,"9,500",1.0,5.0, 2011년 10월,한국,3.60995
14260,레인보우 인 라오스,13268653,이상권,마그나(Magna),"11,700",0.0,0.0, 2011년 9월,한국,2.2199
14261,고분군의 수호자,13147297,조정래,청암,"10,000",0.0,0.0, 2011년 8월,한국,2.2199
14262,참! 유별난 놈과 사람 살아가는 이야기,12975809,이종수,에세이퍼블리싱,"9,000",0.0,0.0, 2011년 8월,한국,2.2199
14263,동박새,12859810,최복만,연인(연인M&B),"10,800",0.0,0.0, 2011년 8월,한국,2.2199
14264,낯선 회색 도시,12890937,김창식,문학바탕,"11,700",0.0,0.0, 2011년 8월,한국,2.2199
14265,New 왕의 궁전,12926995,조자령,Shinyworld,"10,800",0.0,0.0, 2011년 8월,한국,2.2199
14266,미씽,12561956,최장르,장르월드,"11,250",0.0,0.0, 2011년 7월,한국,2.2199
14267,공병,11964270,정갑용,큰일터,"9,000",0.0,0.0, 2011년 6월,한국,2.2199
14268,가리봉동 북로군정서,12012854,임선일,치우,"11,000",1.0,4.0, 2011년 6월,한국,3.10995
14269,타조는 날마다 날개를 편다,11550004,안일상,북인,"9,900",0.0,0.0, 2011년 5월,한국,2.2199
14270,여우 신사의 기묘한 속삭임,11539447,Red,하다(HadA),"8,550",0.0,0.0, 2011년 4월,한국,2.2199
14271,정의는 가혹하다,11478515,김영복,에세이퍼블리싱,"15,300",1.0,4.0, 2011년 4월,한국,3.10995
14272,갯들,11410863,이현숙,다지리,"10,620",0.0,0.0, 2011년 4월,한국,2.2199
14273,[세트] 고구려 1~2 세트 - 전2권,28406469,김진명,새움,"23,040",0.0,0.0, 2011년 3월,한국,2.2199
14274,내 눈에 흐르는 당신의 눈물,11107568,이신구,한국문서선교회,"9,500",1.0,5.0, 2011년 2월,한국,3.60995
14275,겁령구 1,8583902,장경태,청어,"10,800",0.0,0.0, 2011년 1월,한국,2.2199
14276,녹색 칼국수,8362665,김영민,황금알,"12,000",1.0,5.0, 2010년 12월,한국,3.60995
14277,성밖숲,8268927,김수길,등대지기,"10,800",0.0,0.0, 2010년 12월,한국,2.2199
14278,제왕의 탄생,8255131,김정진,스토리하우스,"12,420",0.0,0.0, 2010년 11월,한국,2.2199
14279,환풍기와 달,8117530,김성달,새미,"11,400",0.0,0.0, 2010년 11월,한국,2.2199
14280,향가를 소설로 오페라로 뮤지컬로,8117600,김장동,북치는마을,"11,400",0.0,0.0, 2010년 11월,한국,2.2199
14281,그림자 인형 1,8026243,조규원,문학스케치,"9,000",1.0,3.0, 2010년 10월,한국,2.60995
14282,그림자 인형 2,8026246,조규원,문학스케치,"9,000",0.0,0.0, 2010년 10월,한국,2.2199
14283,그 안에 내가 있었다,7851871,황연종,한솜,"9,000",0.0,0.0, 2010년 10월,한국,2.2199
14284,카페 망그로브,8007684,최영윤,도서출판 말과창조,"9,900",0.0,0.0, 2010년 10월,한국,2.2199
14285,When Buckwheat Flowers Bloom,8015697,이효석,문학의숲,"8,550",0.0,0.0, 2010년 10월,한국,2.2199
14286,제2회 천강문학상 수상작품집,7873953,박은영,도서출판 예맥,"11,700",0.0,0.0, 2010년 9월,한국,2.2199
14287,남자는 어떻게 사랑을 하는가,7768991,김재찬,계간문예,"10,000",0.0,0.0, 2010년 9월,한국,2.2199
14288,개미허리의 추억 - 상,7685822,김범선,이담북스,"13,500",0.0,0.0, 2010년 8월,한국,2.2199
14289,개미허리의 추억 - 하,7685846,김범선,이담북스,"13,500",0.0,0.0, 2010년 8월,한국,2.2199
14290,동티,7590472,박충훈,국학자료원,"11,400",0.0,0.0, 2010년 8월,한국,2.2199
14291,기억의 향기,7394068,노순자,계간문예,"10,000",0.0,0.0, 2010년 7월,한국,2.2199
14292,침실에서 들려주는 이야기,7363981,제이스북,제이스북,"6,300",0.0,0.0, 2010년 7월,한국,2.2199
14293,마우스브리더,7279076,하아무,나남출판,"9,000",0.0,0.0, 2010년 6월,한국,2.2199
14294,까치 호랑이,7190553,성지혜,문학사상사,"9,900",0.0,0.0, 2010년 6월,한국,2.2199
14295,며느리,6917701,김현호,답게,"9,000",1.0,4.0, 2010년 5월,한국,3.10995
14296,사막의 강,7197316,민혜숙,전남대학교출판부,"9,500",0.0,0.0, 2010년 5월,한국,2.2199
14297,바람 속의 나그네,6849008,진영돈,한솜미디어(띠앗),"9,000",0.0,0.0, 2010년 4월,한국,2.2199
14298,강의실에서 소설읽기,6828463,장현숙,푸른사상,"15,300",0.0,0.0, 2010년 4월,한국,2.2199
14299,비극은 없다,6464490,홍성유,지만지(지식을만드는지식),"11,400",0.0,0.0, 2010년 3월,한국,2.2199
14300,반대말 비슷한말,6527094,서용좌,전남대학교출판부,"11,400",0.0,0.0, 2010년 2월,한국,2.2199
14301,새들 날아오르다,6424499,김경희,문학들,"10,000",0.0,0.0, 2010년 2월,한국,2.2199
14302,쓰나미,6382126,최복만,좋은땅,"9,000",0.0,0.0, 2010년 2월,한국,2.2199
14303,사이판 PIC 클럽메이트 스토리,6330079,최문용,시한울,"11,700",0.0,0.0, 2010년 1월,한국,2.2199
14304,붉은머리 오목눈이,6186080,정을식,심미안,"10,000",1.0,5.0, 2010년 1월,한국,3.60995
14305,바벨탑,6196334,박정욱,파랑새미디어,"10,000",0.0,0.0, 2009년 12월,한국,2.2199
14306,제니 정과 요한이 아빠의 크리스마스 이야기,5920531,김눈,에세이퍼블리싱,"9,000",2.0,5.0, 2009년 12월,한국,4.0733
14307,펭귄 소년,4780402,서창우,에세이퍼블리싱,"9,000",0.0,0.0, 2009년 9월,한국,2.2199
14308,대학로를 걷다,4416499,최범서,울림사,"9,000",0.0,0.0, 2009년 7월,한국,2.2199
14309,꽃지에서 길을 잃다,4247664,최민초,청어,"8,100",0.0,0.0, 2009년 7월,한국,2.2199
14310,거무내미,4162906,홍숙희,답게,"10,800",3.0,4.5, 2009년 6월,한국,3.9299749999999998
14311,나는 죽으러 간다,4083778,류명찬,누벨바그,"8,100",0.0,0.0, 2009년 6월,한국,2.2199
14312,소설 천등산,3944252,손재찬,국사당,"8,820",0.0,0.0, 2009년 5월,한국,2.2199
14313,의녀 김만덕,3749194,권무일,문학과의식사,"9,000",0.0,0.0, 2009년 5월,한국,2.2199
14314,이드리스 7,3661991,한가,파피루스(디앤씨미디어),"7,600",0.0,0.0, 2009년 4월,한국,2.2199
14315,사건의 구조,3627222,김승업,좋은땅,"8,550",0.0,0.0, 2009년 4월,한국,2.2199
14316,왕자호동,3496491,이태준,정산미디어(구 문화산업연구소),"8,910",0.0,0.0, 2009년 3월,한국,2.2199
14317,꽁치를 굽는다,3281415,이목연,청어,"9,000",0.0,0.0, 2009년 2월,한국,2.2199
14318,천추태후 6,3398140,최인욱,어문각,"9,000",0.0,0.0, 2009년 2월,한국,2.2199
14319,불나방의 자살,3109355,김지영,대명종,"8,100",0.0,0.0, 2009년 2월,한국,2.2199
14320,김학공전,3188265,최운식,지만지고전천줄,"11,400",0.0,0.0, 2009년 1월,한국,2.2199
14321,김동리 삼국지 1,2920028,김동리,반딧불이(한결미디어),"9,900",0.0,0.0, 2008년 12월,한국,2.2199
14322,싀여디여,2948530,홍지현,효월,"8,100",0.0,0.0, 2008년 11월,한국,2.2199
14323,만능해결사 나비,2875908,남희영,바움,"7,650",8.0,3.5, 2008년 11월,한국,3.357766666666666
14324,우리 집에 왜 왔니,2834698,박명호,산지니,"9,000",0.0,0.0, 2008년 11월,한국,2.2199
14325,"길, 그 위에 서서",2808670,이종득,화남출판사,"8,550",0.0,0.0, 2008년 11월,한국,2.2199
14326,마루금의 춤추는 제국,2560754,정현교,문이당,"8,820",1.0,5.0, 2008년 9월,한국,3.60995
14327,하이렌 7,2556861,사류라,로크미디어,"7,200",0.0,0.0, 2008년 9월,한국,2.2199
14328,세상은 큰 놀이터다,272421919,김정산,예담,"9,000",0.0,0.0, 2008년 8월,한국,2.2199
14329,세계의 소설 베스트 10,2556684,김영근,청담풀하우스,"12,150",0.0,0.0, 2008년 8월,한국,2.2199
14330,우리만의 방식,2334780,정승현,대명종,"8,100",0.0,0.0, 2008년 7월,한국,2.2199
14331,붉은 사랑,2481046,김경해,글벗,"9,000",0.0,0.0, 2008년 7월,한국,2.2199
14332,콩나물,2183883,빅터,동현출판사,"10,000",0.0,0.0, 2008년 5월,한국,2.2199
14333,구마검,2103569,이해조,뿔(웅진),"8,100",0.0,0.0, 2008년 4월,한국,2.2199
14334,화장해주는 남자,1941979,차선희,대명종,"8,100",1.0,3.0, 2008년 3월,한국,2.60995
14335,폭죽,1006364,손장순,은행나무,"8,100",0.0,0.0, 2007년 11월,한국,2.2199
14336,길 위에서,1008175,정태규,산지니,"9,000",1.0,5.0, 2007년 11월,한국,3.60995
14337,리플레이어 Replayer 7,985477,풍우,두레미디어,"7,200",0.0,0.0, 2007년 9월,한국,2.2199
14338,베스트셀러 한국문학선 세트 - 전35권,980058,소담출판사,(주)태일소담출판사,"153,000",0.0,0.0, 2007년 9월,한국,2.2199
14339,무궁화 대통령,945061,박관식,한가람서원,"8,820",0.0,0.0, 2007년 7월,한국,2.2199
14340,게릴라 속풀이 1,934263,미련함,삼양출판사(만화),"8,100",1.0,5.0, 2007년 6월,한국,3.60995
14341,게릴라 속풀이 2,934264,미련함,삼양출판사(만화),"8,100",0.0,0.0, 2007년 6월,한국,2.2199
