,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country
14410,김경한 삼국지 3,20394450,김경한,동랑커뮤니케이션즈,"13,500",null,null, 2012년 10월,한국
14411,김경한 삼국지 4,20394469,김경한,동랑커뮤니케이션즈,"13,500",null,null, 2012년 10월,한국
14412,다섯 번의 북한 탈출 - 상,20319974,김병관,북인,"10,800",null,null, 2012년 10월,한국
14413,내 어머니의 발,19693443,최명돈,오즈의숲,"10,000",null,null, 2012년 9월,한국
14414,흑백의 행성에서,19762628,최조은,보민출판사,"9,000",9,4.5, 2012년 9월,한국
14415,위험중독자들,19811561,최옥정,작가세계,"10,800",null,null, 2012년 9월,한국
14416,독립군 의민단,17141890,이영호,이땅의얼굴,"12,000",null,null, 2012년 5월,한국
14417,나도향 단편집,18031939,나도향,지만지(지식을만드는지식),"15,200",null,null, 2012년 5월,한국
14418,미래는 남은 자들의 유서이다,16977962,김병년,레드북,"11,700",null,null, 2012년 5월,한국
14419,포포와 토슈즈공장의 비밀,17062953,김세라,파랑새미디어,"12,000",1,5, 2012년 5월,한국
14420,윌곡리로 간 한국전쟁,16821224,황선락,계간문예,"11,000",null,null, 2012년 4월,한국
14421,엄마야 누나야 강변살자,15615908,강영,이야기마을,"10,800",null,null, 2012년 4월,한국
14422,고려인 류청신,16313581,최병탁,컬처북스,"14,500",null,null, 2012년 4월,한국
14423,내일의 영혼,16184968,이혁경,제이앤씨커뮤니티,"11,520",1,5, 2012년 3월,한국
14424,최서해 단편집,15172744,최서해,지만지(지식을만드는지식),"15,200",null,null, 2012년 2월,한국
14425,호모폴리티쿠스,14728298,문미카엘,에세이퍼블리싱,"15,300",null,null, 2012년 1월,한국
14426,소백산 자락길,14635456,박하식,계간문예,"12,000",null,null, 2011년 12월,한국
14427,환생탐험대 1,13863635,이재운,현문미디어,"10,800",1,3, 2011년 11월,한국
14428,명줄,13136013,김지연,정은출판,"9,000",null,null, 2011년 9월,한국
14430,내 남편이 죽었다,12426839,한상덕,알타미라,"10,000",1,5, 2011년 7월,한국
14431,광주에 가고 싶다,12174195,윤석원,새미,"12,350",null,null, 2011년 6월,한국
14432,그 해 가을바다의 상처,12415899,전경린,오늘의문학사,"11,000",null,null, 2011년 6월,한국
14433,풍운 - 상,11963752,박홍준,좋은땅,"9,900",1,3, 2011년 6월,한국
14434,부동산 아리랑,11894618,구연상,채륜,"11,520",null,null, 2011년 6월,한국
14435,잃어버린 말,11555904,송상옥,문학나무,"10,800",null,null, 2011년 5월,한국
14436,그 여자의 방,11596099,문순태,한국소설가협회,"12,000",null,null, 2011년 5월,한국
14437,백색유희,11572570,양하림,상상나무(선미디어),"12,420",null,null, 2011년 5월,한국
14438,악마,11304381,안슬기,바이람북스,"8,550",2,3.5, 2011년 4월,한국
14439,카지노 가는 길,11299449,방영주,마야,"10,800",null,null, 2011년 4월,한국
14440,여덟 색깔 깍두기,11145026,이상윤,나눔사,"5,400",null,null, 2011년 3월,한국
14441,내사랑 보뚜,8676030,신선의,부표,"9,720",null,null, 2011년 1월,한국
14442,천년의 만남,8665071,노수민,한국문예산업연구원,"10,800",null,null, 2011년 1월,한국
14443,친구가 죽어서 기뻤다,8135566,김웅,나남출판,"10,800",null,null, 2010년 11월,한국
14444,호수에 부는 바람,8033841,김중태,문학나무,"10,800",1,2, 2010년 11월,한국
14446,물과 잔,7835367,이민수,계간문예,"10,000",null,null, 2010년 9월,한국
14447,21세기의 단테 죽은자의 분노,7872469,최승,도서출판 동문사,"12,420",1,4, 2010년 8월,한국
14448,역류 1,7143321,김차혁,푸른향기,"9,000",null,null, 2010년 6월,한국
14449,역류 2,7143330,김차혁,푸른향기,"9,000",null,null, 2010년 6월,한국
14450,오래된 기억,7101394,김진진,한솜,"9,000",null,null, 2010년 5월,한국
14451,서기원 작품집,6677474,서기원,지만지고전천줄,"11,400",null,null, 2010년 3월,한국
14452,소설 IMF 백서 1,6133703,최영,북스앤드북스,"9,900",null,null, 2010년 1월,한국
14453,소설 IMF 백서 2,6133712,최영,북스앤드북스,"10,800",null,null, 2010년 1월,한국
14454,이 책을 보면 당신도 100억쯤은 성공할 수 있다,5796148,김석진,국사당,"8,820",null,null, 2009년 11월,한국
14455,코드 네임 가시,4823945,황기록,로크미디어,"9,900",3,3.5, 2009년 10월,한국
14456,문익점 목화를 꿈꾸다 1,4481266,문상준,아름다운사람들,"11,700",2,5, 2009년 8월,한국
14457,파란바람의 나무,3658251,이상호,천우,"9,000",null,null, 2009년 4월,한국
14458,곁눈질,3578990,김정주,케포이북스,"14,400",null,null, 2009년 3월,한국
14459,모래 남자,3460320,윤원일,청어,"8,100",null,null, 2009년 3월,한국
14460,탄창,3044361,김덕길,한국문학세상,"7,200",1,5, 2009년 1월,한국
14461,사람들 풍경,2962809,김학필,공감과비평,"9,310",null,null, 2008년 12월,한국
14462,김동리 삼국지 2,2920061,김동리,반딧불이(한결미디어),"9,900",null,null, 2008년 12월,한국
14463,김동리 삼국지 3,2920072,김동리,반딧불이(한결미디어),"9,900",null,null, 2008년 12월,한국
14464,이런 젠장맞을 일이,2811213,이상문,김&정,"8,820",null,null, 2008년 10월,한국
14465,괴물을 사랑한 여자들,2448299,김용만,연인(연인M&B),"9,000",null,null, 2008년 8월,한국
14466,꿈이로다 화연일세 2,2416582,곽의진,책만드는집,"9,000",null,null, 2008년 8월,한국
14467,남강,2384237,성지혜,청어,"8,100",1,2, 2008년 7월,한국
14468,리베르 탱고,2281593,이인복,신영미디어,"8,100",null,null, 2008년 6월,한국
14469,결혼 원정대,2250508,이파람,신영미디어,"8,100",null,null, 2008년 6월,한국
14470,가보 1,2099092,현미정,마루&마야,"8,820",1,4, 2008년 4월,한국
14471,주인님 사랑이 필요해 1,2056062,요셉,삼양출판사(만화),"8,100",null,null, 2008년 4월,한국
14472,주인님 사랑이 필요해 2,2056067,요셉,삼양출판사(만화),"8,100",null,null, 2008년 4월,한국
14473,대빵,2066534,김성광,행복을만드는세상,"14,400",null,null, 2008년 4월,한국
14474,Aunt Sumi,1994850,현기영,각,"9,000",null,null, 2008년 3월,한국
14475,플레이어 킬,1911239,변주현,심포지움,"8,820",1,5, 2008년 3월,한국
14476,"유배의 섬, 곰취꽃 피다",1708433,오성찬,푸른사상,"9,900",null,null, 2008년 2월,한국
14477,"지식소설, 역",1700630,백월,황금나무,"9,000",null,null, 2007년 12월,한국
14478,무저갱속의 사랑 1,1021738,김미진,세기문화사,"10,000",null,null, 2007년 12월,한국
14479,"국민 여러분, 빙계추입니다",1021975,지병주,태동출판사,"7,200",null,null, 2007년 12월,한국
14480,동백나무에 대해 우리가 말할 수 있는 것들,1016062,남상순,하늘재,"8,820",null,null, 2007년 11월,한국
14481,푸른 달에 지다,987548,이영,이야기꽃,"9,000",null,null, 2007년 10월,한국
14482,인도에 미친 뇬 그녀에 미친 넘들,980866,박선례,대현출판사,"7,650",2,5, 2007년 9월,한국
14483,소설 2015년,982985,최선웅,아침,"10,000",null,null, 2007년 9월,한국
14484,베네치아 코덱스,965273,이선구,뿌리출판사,"13,500",null,null, 2007년 8월,한국
14485,오르바의 연가,945624,강윤경(봄바람),동아,"8,100",null,null, 2007년 7월,한국
14486,낙일홍,938665,김정한,KD Books(케이디북스),"13,500",null,null, 2007년 7월,한국
14487,난 사랑을 몰라 1,943010,휘나,"꽃님(다진문화사,삼양출판사)","8,100",null,null, 2007년 7월,한국
14488,강도공화국,937929,이길융,박문각,"7,200",null,null, 2007년 7월,한국
14489,"거침없이, 반하라! 1",929675,서향,동아,"8,100",null,null, 2007년 6월,한국
14490,"거침없이, 반하라! 2",929676,서향,동아,"8,100",null,null, 2007년 6월,한국
14491,아! 무적,911716,한승연,한누리미디어,"9,000",null,null, 2007년 4월,한국
14492,[세트] 남한산성 + 흑산 - 전2권,42772082,김훈,학고재,"24,120",null,null, 2007년 4월,한국
14493,사고뭉치,900674,이정희(워노),동아,"8,100",1,4, 2007년 3월,한국
14494,쾌걸황후 1,896292,서향,마루&마야,"8,100",1,3, 2007년 3월,한국
14495,도라산역 1,895474,신용우,산수야,"7,200",null,null, 2007년 3월,한국
14496,채워지지 않는 갈증 2,887167,휘란투투,동아,"8,100",null,null, 2007년 2월,한국
14497,채워지지 않는 갈증 1,887168,휘란투투,동아,"8,100",null,null, 2007년 2월,한국
14498,시골남자 도시여자,855844,염윤정,영상출판미디어(주),"8,100",null,null, 2006년 11월,한국
14499,슬픈 몽골반점,856126,오성찬,푸른사상,"9,900",null,null, 2006년 11월,한국
14500,고독한 나의 투혼 1,855492,조일환,문예마당,"8,820",null,null, 2006년 10월,한국
14501,오! 황자 2,850397,정,환상미디어,"8,100",null,null, 2006년 10월,한국
14502,황제의 여인,829426,홍라희,두레미디어,"8,100",null,null, 2006년 10월,한국
14503,소설 춘추 -상,831429,김영수,명문당,"8,550",null,null, 2006년 10월,한국
14504,검은나비 1,829365,정호,온북스,"9,000",null,null, 2006년 10월,한국
14505,수박 8,676377,강원산,발해,"7,200",null,null, 2006년 8월,한국
14506,실비명 외,676152,김이석,푸른사상,"8,100",null,null, 2006년 7월,한국
14507,대천동 영번지,668001,서희,심지,"10,000",null,null, 2006년 6월,한국
14508,하계수련,656227,김태영,지상사,"13,500",null,null, 2006년 5월,한국
14509,김강사와 T교수 외,657188,유진오,하서출판사,"4,050",null,null, 2006년 5월,한국
14510,유혹의 특별함,641632,강윤경(봄바람),동아,"8,100",null,null, 2006년 4월,한국
14511,강진만,627605,한상준,온누리,"8,100",null,null, 2006년 2월,한국
14512,따뜻한 학교 2,617774,김옥주,인간과자연사,"8,500",null,null, 2006년 1월,한국
14513,따뜻한 학교 1,617776,김옥주,인간과자연사,"8,500",null,null, 2006년 1월,한국
14514,청계천 민들레,588100,김용운,창해,"7,200",null,null, 2005년 9월,한국
14515,왕립우주군 3,586774,죠니,발해,"7,200",null,null, 2005년 9월,한국
14516,가시나무 1,585173,원정미,파피루스(디앤씨미디어),"8,550",null,null, 2005년 9월,한국
14517,가시나무 2,585174,원정미,파피루스(디앤씨미디어),"8,550",null,null, 2005년 9월,한국
14518,다크나이츠 7,584554,현무지기,동아,"7,200",null,null, 2005년 9월,한국
14519,달콤한 죽음,584238,김용범,창해,"7,200",null,null, 2005년 9월,한국
14520,이효석 작품선,578484,이효석,일송미디어,"8,820",null,null, 2005년 8월,한국
14521,다케시마 프로젝트 1,572313,조은재,지오북스,"8,500",1,4, 2005년 7월,한국
14522,영화 세 편을 보다,569922,박향,문학수첩,"8,100",null,null, 2005년 6월,한국
14523,소년 박정희,566682,황천우,천우,"8,100",null,null, 2005년 6월,한국
14524,발해 1300호 우리의 항해는 끝나지 않았다,561531,양지숙,명상,"7,650",null,null, 2005년 5월,한국
14525,밤의 여인들 1,564027,손채주,청문사,"8,100",null,null, 2005년 5월,한국
14526,내가 아는 당신,559859,이송여,틈북스,"4,410",null,null, 2005년 4월,한국
14527,하얀 여름,557650,이정은,청어,"7,200",1,4, 2005년 4월,한국
14528,태양의 침몰 1,552595,박기현,나눔사,"7,200",1,5, 2005년 4월,한국
14529,아이온 1,549323,류가미,자음과모음(이룸),"8,550",null,null, 2005년 3월,한국
14531,2004년 제7회 동서커피문학상 수상작품집,531812,이은희,홍영사,"10,000",null,null, 2004년 12월,한국
14532,모전여전,531810,이희정,해우,"8,100",1,4, 2004년 12월,한국
14533,DMZ 비무장지대,527621,이규형,동아,"7,650",null,null, 2004년 11월,한국
14534,동백꽃 다이어리북,537583,다이어리북,다이어리북,900,null,null, 2004년 10월,한국
14535,작두,522705,손장순,범우사,"7,650",null,null, 2004년 10월,한국
14536,모닝콜 처럼,519860,황은주,이가서,"8,100",null,null, 2004년 10월,한국
14537,정호의 성공사례,514206,한중렬,해울,"11,700",1,4, 2004년 8월,한국
14538,외로운 여자 1,496646,임선영,DH미디어,"7,650",null,null, 2004년 5월,한국
14539,클럽 맨헤튼 Club Manhattan 1,479883,김랑,마음자리,"8,100",null,null, 2004년 3월,한국
14540,클럽 맨해튼 Club Manhattan 2,479884,김랑,마음자리,"8,100",null,null, 2004년 3월,한국
14541,꼭두의 사랑,477060,이명훈,문학사상사,"6,750",null,null, 2004년 3월,한국
14542,신시의 꿈 1,468903,이병천,한문화,"7,650",null,null, 2004년 2월,한국
14543,새롭게 완성한 이효석 전집 - 전8권,459733,이효석,창미사,"114,000",null,null, 2003년 12월,한국
14544,백령도의 추억,445151,김용성,랜덤하우스코리아,"8,010",null,null, 2003년 11월,한국
14545,우리들에게 남겨진 시간,439931,노은주,징검다리,"7,830",1,5, 2003년 11월,한국
14546,개소리가 천하를 진동하네 - 상,436339,정경대,유림,"9,000",null,null, 2003년 10월,한국
14547,상고전설의 잠자는 싸가지 1,431188,쿤쟈이트,세주문화(좋은사람),"8,100",null,null, 2003년 9월,한국
14548,토끼는 원숭이의 궁둥이를 싫어한다,431340,고사리,답게,"8,550",1,4, 2003년 9월,한국
14549,아버지꽃,419734,채종인,열매출판사,"6,300",null,null, 2003년 7월,한국
14550,뜨거운 눈밭,418194,이해당,경남,"8,550",null,null, 2003년 5월,한국
14551,입시 가족,415476,홍상화,이소북,"6,300",1,4, 2003년 5월,한국
14552,B-BOY,410495,고정욱,세상모든책,"7,020",null,null, 2003년 4월,한국
14554,지옥의 뫼비우스,393199,김동진,띠앗(한솜미디어),"7,200",null,null, 2003년 1월,한국
14555,누나야 찔레꽃 피었네,397171,이창훈,도서출판 누가,"8,820",null,null, 2003년 1월,한국
14556,빛이 강하면 그늘도 깊다,387077,고금란,여성신문사,"7,650",1,4, 2002년 11월,한국
14557,하늘은 청와대로 어떤 여인을 부르는가? 1,384834,정경대,메트로신문사,"7,650",null,null, 2002년 10월,한국
14559,광개토대제 - 전10권 세트,393724,정립,아이디어북,"72,000",null,null, 2002년 8월,한국
14561,유리어항,367983,최은희,다리미디어,"5,850",null,null, 2002년 7월,한국
14562,우리 명작 소설 50선,365725,박한실,지경사,"7,200",null,null, 2002년 7월,한국
14563,명랑소녀 성공기 1,366493,이희명,창작시대,"7,200",3,4.5, 2002년 7월,한국
14564,남도 - 완결편,419026,정형남,"비전비엔피(비전코리아,애플북스)","8,010",null,null, 2002년 6월,한국
14565,투왕 1,361597,별도,시공사,"6,750",null,null, 2002년 6월,한국
14566,오래된 잉태,348590,한상준,온누리,"7,020",null,null, 2002년 5월,한국
14568,산나물 무침 병원,346497,곽앙시,새로운사람들,"16,200",null,null, 2002년 4월,한국
14569,악마새,329595,홍일록,당그래,"7,200",null,null, 2002년 1월,한국
